2440,Borderlands,Negative,This is crappy. I get that it was less profit than expected due to a huge budget.
2440,Borderlands,Negative,This is crap. I realize that the profit turned out to be lower than expected because of the huge budget.
2440,Borderlands,Negative,This is shitty. I get that profit-wise it had less than expected due to a busted budget.
2440,Borderlands,Negative,This is shitty. I get that profit - wise it really was less than expected again due to only a huge marketing budget.
2440,Borderlands,Negative,This is shitty. I get that profit-wise it was less business expected prior to a huge problem.
2441,Borderlands,Positive,Borderlands 3 is good so far but Borderlands 2 will always be the fav
2441,Borderlands,Positive,"Borderlands 3 is good so far, but Borderlands 2 will always be the favorite"
2441,Borderlands,Positive,Borderlands 3 is good so far but Borderlands 2 will always be the fav
2441,Borderlands,Positive,Borderlands 3 is good so far but Borderlands 2 not always be the fav
2441,Borderlands,Positive,Borderlands 3 is good so far but... Borderlands 2 certainly will always probably be the fav
2441,Borderlands,Positive,<unk> 3 is good so far but Guardian 2 will always be the fav
2442,Borderlands,Positive,"Finally got around to starting Borderlands 3 this weekend, and I love it already. . So well made. . . "
2442,Borderlands,Positive,"Finally I managed to start Borderlands 3 this weekend, and I love it already... So well done..."
2442,Borderlands,Positive,Finally got to the launch of Borderlands 3 this weekend and I'm already enjoying it... So well done...
2442,Borderlands,Positive,"Finally got around to starting Borderlands 3 this weekend, and I loved it already.. So well loved..."
2442,Borderlands,Positive,"Finally got around to officially starting Borderlands 3 this whole weekend, and I love it going already.. So well you made..."
2442,Borderlands,Positive,"Finally got around to starting Borderlands 2 this weekend, and I turned it over.. So many made..."
2443,Borderlands,Neutral,Slutty mechanic... Im im...  
2443,Borderlands,Neutral,Slutty mechanic... Im im im im...
2443,Borderlands,Neutral,Slutsky......
2443,Borderlands,Neutral,Slutty mechanic... by im...
2443,Borderlands,Neutral,Slutty old mechanic... Where Im im...
2443,Borderlands,Neutral,Slutty mechanic... and im...
2444,Borderlands,Positive,What a night! I had heeps of fun playing Borderlands 2! We're getting closer and closer towards the end! . . After the stream we raided @ClocksyDraws ! What a amazing streamer with beautiful art pieces! Give him a follow if you don't already do! . . Goodnight!. .  
2444,Borderlands,Positive,What a night! I had loads of fun playing Borderlands 2! We are getting closer and closer to the end!.. After the stream we have raided @ ClocksyDraws! What an amazing streamer with beautiful artwork! Give it a follow-up if you haven't done it yet!.. Good night!.
2444,Borderlands,Positive,What a night! I had fun playing Borderlands 2! We're getting closer and closer to the end!... After the stream we drove through @ ClocksyDraws! What an amazing street with beautiful works of art! Let him imitate if you haven't already!.. Good night!..
2444,Borderlands,Positive,What a night! I had heeps of fun playing Borderlands 2! We're getting closer and closer towards this end!!. Through the stream we raided @ClocksyDraws! What a amazing streamer for beautiful art pieces! Give it a follow if you don't already do!<unk>. Goodnight!..
2444,Borderlands,Positive,But What a night! I had heeps of fun playing Borderlands 2! We'll re getting any closer... and closer just towards the end!.. After the stream we raided @ClocksyDraws! a What brilliant a amazing streamer with beautiful art pieces! Give him for a follow if you can don't already go do!.. Goodnight!..
2444,Borderlands,Positive,of a night! I just heeps in fun playing Borderlands 2! We're getting closer and closer towards this end!.. After the stream was raided @ClocksyDraws! What a cool streamer with beautiful art pieces! Give such a follow where we don't already so!.. Goodnight!..
2445,Borderlands,Irrelevant,4 favorite games of all time. (thanks @317Slayer and @Drunk_Cookies!). . 1. Halo 2/3 can't pick. 2. Rocket League. 3. Kingdom Hearts 2. 4. Super Mario Bros All Stars (this was probably the first game I ever played). . @Demintele_Sway @DiscoSpider93 @Void_BWungus @LSTesports let’s see em!
2445,Borderlands,Irrelevant,4 favorite games of all time. (Thanks @ 317Slayer and @ Drunk _ Cookies!).. 1. Halo 2 / 3 I can't choose. 2. Rocket League. 3. Kingdom Hearts 2. 4. Super Mario Bros All Stars (this was probably the first game I ever played).. @ Demintele _ Sway @ DiscoSpider93 @ Void _ BWungus @ LSTesports let's see em!
2445,Borderlands,Irrelevant,4 favorite games of all time. (thanks to @ 317Slayer and @ Drunk _ Crises!).............................................................................................................................................................
2445,Borderlands,Irrelevant,4 favorite games of all time. (thanks Mario and @317Slayer!).. 1. Halo 2/3 can't pick. 2. Rocket League. 3. Kingdom Floor 2. 4. The Mario Bros All Stars (this probably mainly the first game I first played).. @Drunk_Cookies @Demintele_Sway @DiscoSpider93 @Void_BWungus let’s see who!
2445,Borderlands,Irrelevant,4 My favorite games of all time. ( thanks @317Slayer and @Drunk_Cookies! ).. 1. Halo Wars 2 / PlayStation 3 can't even pick. 2 2. New Rocket League. 3. Kingdom Hearts 2. 4. Super Mario Bros All Stars ( this was probably the first game I ever even played ).. @Demintele_Sway... @DiscoSpider93 @Void_BWungus @LSTesports If let ’ s really see em!
2445,Borderlands,Irrelevant,our favorite games of all time. (thanks @317Slayer many others!).. 1. Halo 2/3 can't beat. 2. Rocket Express. 3. Kingdom Hearts 2. 4. Super Mario Bros All Stars (this was literally the first game me ever played).. @Drunk_Cookies @Demintele_Sway @DiscoSpider93 things people see about!
2446,Borderlands,Negative,bl3 using girl on fire for the end credits is why i’m gonna quit borderlands forever
2446,Borderlands,Negative,bl3 with girl on fire for the end credits is the reason why I will leave Borderlands forever
2446,Borderlands,Negative,bl3 using girl on fire for the end credits is why i'm gonna quit borderlands forever
2446,Borderlands,Negative,bl3 using girl by fire for the end credits reminds why i’m gonna quit borderlands forever
2446,Borderlands,Negative,bl3 using girl on fire for writing the end credits It is probably why i r ’ m gonna quit borderlands forever
2446,Borderlands,Negative,bl3 old girl on fire for the end credits knows why i’m gonna watch borderlands forever
2447,Borderlands,Positive,YOOOOOOOOOO i'm actually so hyped for this movie
2447,Borderlands,Positive,YOOOOOOOOOOO I'm really so puffed up for this movie
2447,Borderlands,Positive,YOOOOOOOOO i'm actually so hyped for this movie
2447,Borderlands,Positive,YOOOOOOOOOO i'm currently so hyped for this movie
2447,Borderlands,Positive,YOOOOOOOOOO when i'm not actually so hyped for all this little movie
2447,Borderlands,Positive,YOOOOOOOOOO i'm actually so hyped for that guy
2448,Borderlands,Positive,Bc all those games are okay this borderlands is the best of its kind
2448,Borderlands,Positive,"Bc all these games are fine, this border country is the best of its kind."
2448,Borderlands,Positive,BBC: All of these games are good this year and are the best of their kind.
2448,Borderlands,Positive,Bc all those games are okay this borderlands is probably best of its kind
2448,Borderlands,Positive,Bc all those games are okay this is borderlands... is the best region of its kind
2448,Borderlands,Positive,think all those games are okay this borderlands is the best of its good
2449,Borderlands,Neutral,"Modern Warfare For $38, Borderlands 3 For $20, And More Great Game Deals (PS4, Xbox One, Switch) unsorted.co/modern-warfare… https://t.co/2n68qoJKhU"
2449,Borderlands,Neutral,"Modern Warfare for $38, Borderlands 3 for $20 and other great games (PS4, Xbox One, Switch) unsorted.co / modern-warfare... https: / / t.co / 2n68qoJKhU"
2449,Borderlands,Neutral,"Modern Warfare for $38, Borderlands 3 for $20, And More Great Game Deals (PS4, Xbox One, Swift) unsorteco / modern-warfare..."
2449,Borderlands,Neutral,"Modern Warfare Not $38, Borderlands For For $20, All More Great Game Gear (PS4, Xbox One, Switch) unsorted.co/modern-warfare… https://t.co/2n68qoJKhU]"
2449,Borderlands,Neutral,"Modern Warfare 11 For $ 38, Borderlands 3 For $ 20, 200 And More Great Nintendo Game Group Deals ( PS4, Xbox One, Nintendo Switch ) also unsorted. See co / w modern - warfare database … https://t.co/2n68qoJKhU ]"
2449,Borderlands,Neutral,"Modern Warfare For $38, Borderlands Online For $20, And More Great Good Deals (PS4, Compact Multi, Switch) now.co/modern-warfare... at]"
2450,Borderlands,Positive,The next one is Borderlands: The Handsome Collection. You're welcome
2450,Borderlands,Positive,Next is Borderlands: The Handsome Collection. You are welcome.
2450,Borderlands,Positive,Next up is Borderlands: The Handsome Council.
2450,Borderlands,Positive,The next one is Borderlands: Best Handsome Collection. You're welcome
2450,Borderlands,Positive,The next short one is Borderlands : For The True Handsome Collection. You're welcome
2450,Borderlands,Positive,The second one is Borderlands: The Handsome Collection. How're welcome
2451,Borderlands,Positive,I disagree. Psycho Krieg and the Fantastic Fustercluck is a wonderful end to the borderlands 3 dlc line that focuses on a fan favorite character and gives long lasting players closure on some very big questions of Krieg’s character and memorable set pieces players interact with.
2451,Borderlands,Positive,"Psycho Krieg and the Fantastic Fustercluck is a wonderful conclusion to the Borderlands 3 dlc line, which focuses on a fan favorite character and offers long-lasting players a conclusion on some very big issues of the character of war and memorable set pieces with which players interact."
2451,Borderlands,Positive,"""Psycho and Ostik Fusterkluck"" is the perfect conclusion to the ""Borderlands 3"" line, which focuses on the fans ""favorite character and gives the players the opportunity to close for a long time some very important questions about's character and the memorable scenery with which the players interact."
2451,Borderlands,Positive,I disagree. Psycho Krieg vs the Fantastic Fustercluck is a wonderful end game the borderlands 3 dlc line that focuses on a fan favorite character and gives long lasting players closure on some very big questions of primary character and memorable set character players play with.
2451,Borderlands,Positive,I seriously disagree. The Psycho Krieg and the Very Fantastic Fustercluck story is a wonderful end to the borderlands 3 dlc book line that focuses on a fan favorite character and gives long game lasting players closure on some very big questions of both Krieg ’ s character and the memorable set in pieces players always interact with.
2451,Borderlands,Positive,not disagree. Klaus Krieg and the Fantastic Fustercluck have a wonderful end to the borderlands 3 dlc line that focuses on this fan favorite character and gives little range satisfying closure on several very big questions of that character and memorable set pieces players interact with.
2452,Borderlands,Negative,I hate this algorithm
2452,Borderlands,Negative,I hate this algorithm
2452,Borderlands,Negative,I Hate This Alma Mater
2452,Borderlands,Negative,I hate your algorithm
2452,Borderlands,Negative,I hate this stupid algorithm
2452,Borderlands,Negative,to hate this algorithm
2453,Borderlands,Positive,"This April patch + mini DLC for Borderlands 3 is amazing. The events, the new difficulty modifiers, the ramp up in gear stats, all combine to make the game fresh yet again."
2453,Borderlands,Positive,"This April patch + mini DLC for Borderlands 3 is amazing, the events, the new difficulty modifiers, the extra gear stats make the game fresh once again."
2453,Borderlands,Positive,The April patch + mini DLC for Borderlands 3 is amazing.
2453,Borderlands,Positive,"This April patch + mini DLC for Borderlands 3 is amazing. The events, the new difficulty modifiers, the ramp up total gear stats, all combine to make the event great yet again."
2453,Borderlands,Positive,"This latest April patch + mini DLC for Ultimate Borderlands Online 3 is amazing. The story events, the brand new level difficulty modifiers, the ramp to up power in gear stats, all combine to make the game fresh yet again."
2453,Borderlands,Positive,"The April patch + mini DLC for Borderlands 3 is amazing. The events, the new difficulty modifiers, the ramp up<unk> gear stats, and combine a make my game fresh fun again."
2454,Borderlands,Positive,"Hey guys! @Optus appears to have had an accident just as the stream was getting good! As an apology I'll be back tomorrow for MORE borderlands! Once again, big apologies, no idea what happened!  "
2454,Borderlands,Positive,"Hi guys! @ Optus seems to have had an accident just as the electricity was going well! As an excuse I'll be back tomorrow for MORE border countries! Again, big apologies, no idea what happened!"
2454,Borderlands,Positive,"Hey guys! @ Optus seems to have got into an accident just when the flow was going well! As an apology I'll be back tomorrow for MORE border lands! Once again, a big apology, I have no idea what happened!"
2454,Borderlands,Positive,"Hey guys! @Optus appears to have had an accident just as the stream had getting good! As an operator will be reporting tomorrow for MORE borderlands! Once again, big apologies, no idea what happened!"
2454,Borderlands,Positive,"Hey guys! @Optus appears to have had an accident just as the blood stream was getting as good! Now As an apology I's ll be back tomorrow for US MORE The borderlands! But Once again, big apologies, though no idea what exactly happened!"
2454,Borderlands,Positive,"<unk> guys! @Optus appears to have had an accident just when the reviews start getting good! After an apology I'll be back tomorrow for MORE borderlands! Once again, my apologies, no idea what exactly!"
2455,Borderlands,Positive,Big hearty congratulations to my @PlayApex @Respawn @CallofDuty @Borderlands @DestinyTheGame families on your @BAFTAGames nominations!!! Wooohoooo!!!!
2455,Borderlands,Positive,Congratulations to my @ PlayApex @ Respawn @ CallofDuty @ Borderlands @ DestinyTheGame families on your @ BAFTAGames nominations!!! Wooohoooo!!!
2455,Borderlands,Positive,Big heartfelt congratulations to my @ PlayApex @ Respawn @ CfDuty @ Borderlands @ DestinyTheGame on your @ BAFTAGames!!! Woooooooo!!!
2455,Borderlands,Positive,Big special congratulations to my fellow @PlayApex @Respawn @CallofDuty @Borderlands families on your @DestinyTheGame<unk> Wooohoooo!!!!
2455,Borderlands,Positive,Big night hearty congratulations for to having my @PlayApex campaign @Respawn project @CallofDuty @Borderlands @DestinyTheGame Distinguished families putting on your numerous @BAFTAGames Foundation nominations!!! Wooohoooo!!!!
2455,Borderlands,Positive,Big Strong congratulations to my<unk> parents @PlayApex @Respawn adoptive families and your various nominations!!! Wooohoooo!!!!
2456,Borderlands,Neutral,"Hey borderlands mutuals fam, sorry I've not been interacting as directly and playing games as much as I had been but I love ya'll too so much. Thank you for reminding me fandom isn't just a giant cesspool. Thank you for having such cute characters to look forward to seeing and--"
2456,Borderlands,Neutral,"Hey borderlands mutuals fam, sorry, I didn't interact and play games as directly as I was, but I love you too much. Thank you for reminding me that fandom is not just a huge cesspool. Thank you for having such nice characters to look forward to."
2456,Borderlands,Neutral,"Hey borderlands mutuals fam, sorry I've not been interacting as directly and playing games as much as I had but I love ya'll too much. Thank you for reminding me fandom is not just a giant cesspool. Thank you for having such cute characters to look forward to see and--"
2456,Borderlands,Neutral,"Hey borderlands mutuals fam, sorry I've not been interacting as directly and playing games as much as I had been but did love ya'll too so much. Thank you for telling me fandom isn't just this giant cesspool. Thank you for posting such amazing content to look forward to seeing and--"
2456,Borderlands,Neutral,"Lee Hey borderlands mutuals fam, sorry I've not been interacting as directly and or playing games as fun much as I had really been but I really love ya'll too so much. Thank you for reminding me fandom game isn't just a giant time cesspool. I Thank you for having such cute little characters to look much forward to seeing and - -"
2456,Borderlands,Neutral,"great borderlands mutuals fam, sorry I've not been interacting as directly and playing not as hard if I had been but I love ya'll too so much. Thank you for reminding me fandom isn't just a global cesspool. thanks for<unk> having more awesome characters to look forward to seeing and--"
2457,Borderlands,Irrelevant,Stupid 19-year-olds who write bad poetry need to get away from the computer and talk to real people who don't believe in vampires.
2457,Borderlands,Irrelevant,Stupid 19-year-olds who write bad poetry need to get off the computer and talk to real people who don't believe in vampires.
2457,Borderlands,Irrelevant,Stupid 19-year-olds who write bad poems need to get away from the computer and talk to real people who don't believe in omnipotence.
2457,Borderlands,Irrelevant,Stupid 19-year-olds who write bad poetry need to get away behind the computer and talk like real parents who don't believe in vampires.
2457,Borderlands,Irrelevant,Stupid 19 - year - olds who write bad poetry need you to first get clean away from using the computer and really talk to real people who don't believe deeply in vampires.
2457,Borderlands,Irrelevant,Stupid 19-year-olds and write terrible poetry need to get away from the computer and report to real people they don't believe in vampires.
2458,Borderlands,Neutral,"Borderlands 3: Guns, Love, And Tentacles: 10 Best New Legendary Weapons, Ranked ift.tt/2Xj2rmu  "
2458,Borderlands,Neutral,"Borderlands 3: Weapons, Love and Tentacles: 10 best new legendary weapons, rank ift.tt / 2Xj2rmu"
2458,Borderlands,Neutral,"Borderlands 3: Get, Love, And Tentacles: 10 Best New Legendary Weapons, Ranked i.tt / 2Xj2r.com"
2458,Borderlands,Neutral,"Borderlands 2018: Guns, Love, And Tentacles: 10 Great New Legendary Weapons, Ranked live.tt/2Xj2rmu"
2458,Borderlands,Neutral,"10 Borderlands 3 : Black Guns, Blind Love, Words And Tentacles : 2010 10 Best New Legendary Assault Weapons, Ranked ift. tt / 2Xj2rmu"
2458,Borderlands,Neutral,"Borderlands With Guns, Metal, And Tentacles: 10 En<unk> Secret Weapons, Ranked ift.tt/2Xj2rmu"
2459,Borderlands,Positive,best borderlands character :y pic.twitter.com/XR9P3UrsqG
2459,Borderlands,Positive,Best border character: y pic.twitter.com / XR9P3UrsqG
2459,Borderlands,Positive,best borderlands character: y pic.wikipedia.org / XR9P3UrsqG
2459,Borderlands,Positive,best borderlands character :y pic.twitter.com/XR9P3UrsqG
2459,Borderlands,Positive,see best borderlands character :y pic.twitter.com/XR9P3UrsqG
2459,Borderlands,Positive,<unk>
2460,Borderlands,Positive,My 4 fave games are Minecraft. Borderlands 2.Forza horizon 4. Lego star wars
2460,Borderlands,Positive,My 4 favorite games are Minecraft. Borderlands 2.Forza Horizon 4. Lego Star Wars
2460,Borderlands,Positive,My 4 favorite games are Minecraft. Borderlands 2.Forza h4. Lego star wars
2460,Borderlands,Positive,My 4 fave games are Minecraft. Borderlands 2.Forza Tournament 4. Lego star wars
2460,Borderlands,Positive,2 My favourite 4 fave games are Minecraft. Borderlands EP 2. The Forza horizon 4. Lego star wars
2460,Borderlands,Positive,screen 4 fave titles are Minecraft. Borderlands 2.Forza horizon 4. Lego star 4
2461,Borderlands,Positive,I feel like I accomplished something here even though in reality all I did was suffer and die . . .  
2461,Borderlands,Positive,"I have the feeling that I have achieved something here, when in reality I have only suffered and died..."
2461,Borderlands,Positive,"I feel like I've spilled something here, when in fact all I've done is suffer and die..."
2461,Borderlands,Positive,I feel like I accomplished something here even though in reality all I felt was fuck and die...
2461,Borderlands,Positive,I feel like I accomplished something here even though now in my reality seemingly all I did here was suffer and die...
2461,Borderlands,Positive,I feel like I accomplished something beautiful and though in reality most I did was suffer and die...
2462,Borderlands,Neutral,"Messed up downloading the new borderlands 3 dlc yet again. Assume the update was the patch and dlc, but like the previous dlc even with the season pass it has to be manually added from ps store and downloaded"
2462,Borderlands,Neutral,"Suppose the update was the patch and the dlc, but like the previous dlc it has to be added and downloaded manually from the ps store even with the season card."
2462,Borderlands,Neutral,"Suppose that the update was a patch and a patch, but, as in the previous case, even with a subscription, it has to be manually added from the store and downloaded"
2462,Borderlands,Neutral,"Messed up downloading the new borderlands 3 dlc yet again. Assume the update is the patch and dlc, but like the previous one even with the season pass this has to be immediately added from ps store and downloaded"
2462,Borderlands,Neutral,"Messed up downloading the new borderlands 3 dlc update yet again. Assume the update never was the patch and dlc, but feels like doing the whole previous dlc even with getting the final season to pass it now has to be manually added later from ps store and downloaded"
2462,Borderlands,Neutral,"Messed up downloading completely new borderlands as dlc yet again. Assume the update was the patch and dlc, but like any 3 dlc even with the conditional pass patch has eventually be manually added from ps store and made"
2463,Borderlands,Negative,Hey @Borderlands i cant access the new dlc. I can start the mission but then nothing. I have my game on epic
2463,Borderlands,Negative,"Hey @ Borderlands I can not access the new dlc. I can start the mission, but then nothing. I put my game on epic"
2463,Borderlands,Negative,Hey @ Borderlands i cant access the new Focus. I can start the mission but then nothing. I have my game on epic
2463,Borderlands,Negative,Hey @Borderlands u cant access the console dlc. I can start the mission but then nothing. I have my game on epic
2463,Borderlands,Negative,Hey @Borderlands i cant access me the four new dlc. I still can start the mission quickly but then nothing. now I have hit my game on epic
2463,Borderlands,Negative,played @Borderlands i have access the new dlc. I can open the mission but then nothing. You have my game on epic
2464,Borderlands,Neutral,I’ve done nothing but play borderlands 3 for the last 13 hours and I’m still not done. I STARTED AT CHAPTER 8 AND IM ONLY ON 20. this game is unnecessarily long.
2464,Borderlands,Neutral,I haven't done anything other than play Borderlands 3 for the last 13 hours and I'm still not done. I START AT CHAPTER 8 and ONLY ON THE 20th. This game is unnecessarily long.
2464,Borderlands,Neutral,I've been playing Borderlands 3 for the last 13 hours and still haven't finished.
2464,Borderlands,Neutral,I’ve done nothing but play borderlands 3 shit the last 13 hours and I’m still not done. I STOP AT CHAPTER 7 AND IM DEAD ON 20. this game is unnecessarily long.
2464,Borderlands,Neutral,I I ’ ve done nothing but to play borderlands 3 times for the last 13 hours already and I ’ m still not even done. I STARTED AT CHAPTER 8 AND IM ONLY ON February 20. Like this game is just unnecessarily damned long.
2464,Borderlands,Neutral,I’ve done nothing but play borderlands 3 for the last 13 years that I’m still fucking moving. I STARTED AT CHAPTER 8 AND IM ONLY ON YOUR. this letter is unnecessarily long.
2465,Borderlands,Irrelevant,Pretty Happy with this! I made these sub badges for my friend @4eyeGaming for his twitch! Go check him out! He has started streaming Borderlands 3 recently but he is a variety streamer! twitch.tv/4eyegaming .  https://t.co/BoRwkMSzRs
2465,Borderlands,Irrelevant,"Pretty happy with it! I made these sub-badges for my friend @ 4eyeGaming for his Twitch! Check it out! He recently started streaming Borderlands 3, but he's a streamer of diversity! twitch.tv / 4eyegaming. https: / / t.co / BoRwkMSzRs"
2465,Borderlands,Irrelevant,Pretty Happy with this! I made these subbids for my friend @ 4eGaming for his Human Rights! Go check it out! He has streaming Borderlands 3 recently but he is a variety streets!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
2465,Borderlands,Irrelevant,Pretty Happy with this! I made these sub badges for my friend RhandlerR for his twitch! Go check him out! He has started streaming Borderlands 3 recently but he is a variety streamer! twitch.tv/4eyegaming .  RhttpR]
2465,Borderlands,Irrelevant,i Pretty Happy with this! I made these sub badges for my friend RhandlerR for his twitch! Go check him out! He has started streaming Borderlands 3 recently but he is a variety streamer! twitch.tv/4eyegaming .  RhttpR]
2465,Borderlands,Irrelevant,is
2466,Borderlands,Positive,I am here... With Samsung that is full of homeworks. Away from ps4 and Samsung that won't play fort. And have 1700... Want psycho. Will get him. I am borderlands and Overwatch fan and he is Psycho and Junkratt
2466,Borderlands,Positive,"I'm here... with Samsung, that's full of homework. Away from PS4 and Samsung that won't continue to play. And have 1700... want Psycho. Will get him. I'm a frontier commuter and Overwatch fan and he's Psycho and Junkratt"
2466,Borderlands,Positive,"I'm here... With Samsung, which is full of home affairs. Away from F4 and Samsung that won't play fort. And have 1700... Want psycho. Want him. I am borderlands and Overwatch fan and he is Psycho and Jratt"
2466,Borderlands,Positive,I am here... With Samsung that is full of homeworks. Away from ps4 and Samsung that we play fort. And have 1700... Want psycho. Will get paid. I am borderlands and Overwatch s and he is Psycho... Awesome
2466,Borderlands,Positive,Now I am happy here... With Samsung that is full lots of homeworks. Be Away from ps4 and of Samsung that is won't the play fort. And have the 1700... Want psycho. Will get him. I am borderlands and Overwatch and fan and he said is Psycho and Junkratt
2466,Borderlands,Positive,I am here... and Samsung like is full fucking homeworks. Phone from ps4 and Samsung that has't play fort. will have 1700... Want psycho. Will have me. I am borderlands and Overwatch fan and this is Psycho and Junkratt
2467,Borderlands,Positive,As amazing as this is.... It's been out for MONTHS.... . Please.. . PLEASE.. . Tell us about the Ascension Bluff DOOR.. . It's been A YEAR.
2467,Borderlands,Positive,s been out for months.... Please... PLEASE... Tell us about the Ascension Bluff Door... It has been a YEAR.
2467,Borderlands,Positive,As amazing as it may be... It was for MONTHS... Please... PLEASE... Tell us about the Ascension of the Bluff Door... It has been a YEAR.
2467,Borderlands,Positive,As amazing of this is.... This been out for MONTHS....... PLEASE... Tell us about the Ascension Bluff DOOR... It's been A YEAR.
2467,Borderlands,Positive,As extremely amazing that as this is.... 3 It's been out preparing for some MONTHS..... Please... We PLEASE... Tell us about the Ascension Base Bluff Station DOOR... 2 It's really been A YEAR.
2467,Borderlands,Positive,As amazing saying That is.... It's also happening for MONTHS.....<unk>... PLEASE... Tell us about the Last Bluff here... It's FOR A YEAR.
2468,Borderlands,Neutral,"I'm so damn sorry for the stupid short stream, i don't feel up to streaming today. I just have this stupid headache that won't fuck off. . . We sent the love over to @Quietachvment who's playing some Borderlands 3. . . Keep tabs on socials, I'll probably see you Thursday!"
2468,Borderlands,Neutral,"I'm so damn sorry for the stupid short stream, I don't feel like streaming today. I just have these stupid headaches that can't be damned... We sent love to @ Quietachvment who plays some Borderlands 3... Keep the social media registers, I'll probably see you on Thursday!"
2468,Borderlands,Neutral,"I'm so damn sorry for the stupid short stream, I don't feel like streaming today. I just have this stupid head that won't come off... We sent our love to @ Quicktachement who plays Borderlands 3... Keep tabs on social media, I'll probably see you on Thursday!"
2468,Borderlands,Neutral,"I'm so seriously sorry for the record short stream, i don't feel up to streaming today. I just fighting this stupid headache that won't fuck off... We sent the love over to @Quietachvment who's playing great Borderlands 3... Definitely active on socials, I'll probably see you Thursday!"
2468,Borderlands,Neutral,"I'm so damn sorry for the stupid short stream, but i don't feel up to streaming today. and I just have this stupid headache that it won'the t fuck right off... I We sent the love over to @Quietachvment and who's playing on some chick Borderlands 3... Keep tabs on socials, I'll probably see with you Thursday!"
2468,Borderlands,Neutral,"I'm so damn adverse to the whole short delay, i don't step up to streaming actually. I just have this stupid headache that doesn't fuck off... Chris sent the blanket over to Lauren who's playing some Borderlands 3... Keep tabs on socials, I'll probably see you Thursday!"
2469,Borderlands,Positive,"Perfect casting for Lilith, most anticipated film"
2469,Borderlands,Positive,"Perfect casting for Lilith, the most anticipated film"
2469,Borderlands,Positive,"Great casting for ""Lilit,"" the most anticipated film"
2469,Borderlands,Positive,"Perfect casting powers Lilith, most anticipated film"
2469,Borderlands,Positive,"Perfect casting for first Lilith, most anticipated film"
2469,Borderlands,Positive,"Perfect Time for Lilith, most anticipated film"
2470,Borderlands,Negative,@GearboxOfficial fix Borderlands 3 achievements. This is unreal that you guys can’t figure this out.
2470,Borderlands,Negative,@ GearboxOfficial Fix Borderlands 3 Achievements. This is unreal that you can't figure it out.
2470,Borderlands,Negative,@ GearboxOfficial fix the achievements of Borderlands 3. It's unreal that you guys can't understand this.
2470,Borderlands,Negative,@GearboxOfficial fix Borderlands 3 achievements. This is unreal that you guys dont figure it out.
2470,Borderlands,Negative,@GearboxOfficial fix Borderlands 3 achievements. com This is all unreal bad that you guys can ’ t figure about this out.
2470,Borderlands,Negative,@GearboxOfficial fix Borderlands 3 achievements. IT is unreal that you guys will check this out.
2471,Borderlands,Negative,@GearboxOfficial  @Borderlands I love(d) this game. I've spent 325hrs beating the game twice and farming like crazy to get the weapons and anoints that I want. Then you decide that the way that I'm playing wasn't the way you had intended so you weaken my favorite anoint...
2471,Borderlands,Negative,"@ GearboxOfficial @ Borderlands I love (d) this game. I spent 325 hours beating the game twice and working like crazy to get the weapons and ointments I want. Then you decide that the way I play was not what you intended, so you weaken my favorite album..."
2471,Borderlands,Negative,@ GearboxOfficial @ Borderlands I love (d) this game. I spent 325hrs beating the game twice and farming like crazy to get the weapons and money I want.
2471,Borderlands,Negative,@GearboxOfficial  @Borderlands fucking love(d) this game. I've spent 325hrs beating the game twice and farming like crazy to get the weapons and anoints that I want. Only you discover that one way that I'm playing wasn't the way you had wanted so I weaken my favorite anoint...
2471,Borderlands,Negative,@GearboxOfficial @Borderlands I absolutely love ( d ) this game. I've spent my 325hrs beating the game twice and farming like crazy to get the weapons and those anoints there that I want. Then you decide that me the very way that I'W m playing wasn't the way those you had intended so you you totally weaken my favorite anoint...
2471,Borderlands,Negative,@GearboxOfficial @Borderlands I love(d) this game. But've spent 325hrs beating your game twice and farming like crazy to get which way those anoints that I want. And you say that that way that I'm playing wasn't which way it had intended so you weaken my favorite anoint...
2472,Borderlands,Irrelevant,Yasss!!! Co-Stream with @jimmysgotya  twitch.tv/jimmysgotya
2472,Borderlands,Irrelevant,Yasss!!! Co-stream with @ jimmysgotya twitch.tv / jimmysgotya
2472,Borderlands,Irrelevant,Yasss!!! Co-Stream with @ jimmysgotya-tch.tv / jimmysgotya
2472,Borderlands,Irrelevant,Yasss!!! Co-Stream with RhandlerR  twitch.tv/jimmysgotya
2472,Borderlands,Irrelevant,2 Yasss!!! Co-Stream with RhandlerR  twitch.tv/jimmysgotya
2472,Borderlands,Irrelevant,there
2473,Borderlands,Neutral,Borderlands 3 - Krieg Meets Maya (Psycho Krieg and the Fantastic Fustercluck DLC). youtube.com/watch?v=o4JfCk….  
2473,Borderlands,Neutral,Borderlands 3 - Krieg Meets Maya (Psycho Krieg and the Fantastic Fustercluck DLC). youtube.com / watch? v = o4JfCk....
2473,Borderlands,Neutral,Borderlands 3 - Meets Maya (Psycho). youtube.com / watch? v = o4JfCk....
2473,Borderlands,Neutral,Borderlands Premiere - Krieg Meets Maya and Krieg and the Fantastic Beast DLC). youtube.com/watch?v=o4JfCk….
